system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
000000000000000002cc,"{type=[[0.0, 930.4117647058827]]}","{type=[[0.0, 853.0000000000003], [1.0, 77.41176470588235]]}","{type=[[0.0, 853.0000000000003], [1.0, 77.41176470588235]]}","{type=[[0.0, 530.7843137254903], [1.0, 399.62745098039215]]}","{type=[[0.0, 530.7843137254903], [1.0, 399.62745098039215]]}","{type=[[0.0, 608.1960784313727], [1.0, 322.2156862745098]]}",520699723,"{type=[[0.0, 930.4117647058827]]}","{type=[[0.0, 930.4117647058827]]}","{type=[[0.0, 930.4117647058827]]}",
000000000000000002cd,"{type=[[0.0, 935.6941176470589], [1.0, 2.0705882352941174]]}","{type=[[0.0, 915.4745098039216], [1.0, 22.29019607843137]]}","{type=[[0.0, 917.5450980392155], [1.0, 20.219607843137254]]}","{type=[[0.0, 333.32941176470587], [1.0, 604.4352941176468]]}","{type=[[0.0, 335.4], [1.0, 602.3647058823527]]}","{type=[[0.0, 355.6196078431372], [1.0, 582.1450980392154]]}",520620986,"{type=[[0.0, 937.7647058823529]]}","{type=[[0.0, 937.7647058823529]]}","{type=[[0.0, 937.7647058823529]]}",
000000000000000002ce,"{type=[[0.0, 877.9568627450982], [1.0, 52.14117647058824]]}","{type=[[0.0, 864.278431372549], [1.0, 65.81960784313726]]}","{type=[[0.0, 916.4196078431372], [1.0, 13.678431372549017]]}","{type=[[0.0, 847.835294117647], [1.0, 82.26274509803922]]}","{type=[[0.0, 899.9764705882352], [1.0, 30.121568627450976]]}","{type=[[0.0, 913.6549019607844], [1.0, 16.44313725490196]]}",520332282,"{type=[[0.0, 930.0980392156863]]}","{type=[[0.0, 930.0980392156863]]}","{type=[[0.0, 930.0980392156863]]}",
000000000000000002cf,"{type=[[0.0, 928.3529411764707], [1.0, 2.0]]}","{type=[[0.0, 881.3647058823531], [1.0, 48.98823529411765]]}","{type=[[0.0, 883.3647058823531], [1.0, 46.98823529411765]]}","{type=[[0.0, 5.0], [1.0, 925.3529411764707]]}","{type=[[0.0, 7.0], [1.0, 923.3529411764706]]}","{type=[[0.0, 53.98823529411765], [1.0, 876.3647058823531]]}",520187946,"{type=[[0.0, 930.3529411764706]]}","{type=[[0.0, 930.3529411764706]]}","{type=[[0.0, 930.3529411764706]]}",
000000000000000002d0,"{type=[[0.0, 920.9882352941173]]}","{type=[[0.0, 883.4392156862742], [1.0, 37.54901960784315]]}","{type=[[0.0, 883.4392156862742], [1.0, 37.54901960784315]]}","{type=[[0.0, 3.0], [1.0, 917.9882352941173]]}","{type=[[0.0, 3.0], [1.0, 917.9882352941173]]}","{type=[[0.0, 40.54901960784315], [1.0, 880.4392156862742]]}",519971423,"{type=[[0.0, 920.9882352941173]]}","{type=[[0.0, 920.9882352941173]]}","{type=[[0.0, 920.9882352941173]]}",
000000000000000002d1,"{type=[[0.0, 754.2078431372549], [1.0, 174.9686274509804]]}","{type=[[0.0, 754.2078431372549], [1.0, 174.9686274509804]]}","{type=[[0.0, 929.1764705882351]]}","{type=[[0.0, 147.94901960784316], [1.0, 781.2274509803921]]}","{type=[[0.0, 322.9176470588236], [1.0, 606.2588235294118]]}","{type=[[0.0, 322.9176470588236], [1.0, 606.2588235294118]]}",520017337,"{type=[[0.0, 929.1764705882351]]}","{type=[[0.0, 929.1764705882351]]}","{type=[[0.0, 929.1764705882351]]}",
000000000000000002d2,"{type=[[0.0, 874.8705882352942], [1.0, 54.23921568627451]]}","{type=[[0.0, 874.8705882352942], [1.0, 54.23921568627451]]}","{type=[[0.0, 929.1098039215688]]}","{type=[[0.0, 252.77254901960785], [1.0, 676.3372549019608]]}","{type=[[0.0, 307.01176470588234], [1.0, 622.0980392156862]]}","{type=[[0.0, 307.01176470588234], [1.0, 622.0980392156862]]}",520128880,"{type=[[0.0, 929.1098039215688]]}","{type=[[0.0, 929.1098039215688]]}","{type=[[0.0, 929.1098039215688]]}",
000000000000000002d3,"{type=[[0.0, 932.2588235294116]]}","{type=[[0.0, 932.1058823529411], [1.0, 0.15294117647058825]]}","{type=[[0.0, 932.1058823529411], [1.0, 0.15294117647058825]]}","{type=[[0.0, 565.0509803921568], [1.0, 367.2078431372549]]}","{type=[[0.0, 565.0509803921568], [1.0, 367.2078431372549]]}","{type=[[0.0, 565.2039215686274], [1.0, 367.0549019607843]]}",520391329,"{type=[[0.0, 932.2588235294116]]}","{type=[[0.0, 932.2588235294116]]}","{type=[[0.0, 932.2588235294116]]}",
000000000000000002d4,"{type=[[0.0, 932.4274509803925], [1.0, 1.7450980392156863]]}","{type=[[0.0, 909.427450980392], [1.0, 24.745098039215687]]}","{type=[[0.0, 911.1725490196077], [1.0, 23.0]]}","{type=[[0.0, 329.6705882352942], [1.0, 604.5019607843136]]}","{type=[[0.0, 331.4156862745099], [1.0, 602.7568627450979]]}","{type=[[0.0, 354.4156862745099], [1.0, 579.7568627450979]]}",520568473,"{type=[[0.0, 934.1725490196077]]}","{type=[[0.0, 934.1725490196077]]}","{type=[[0.0, 934.1725490196077]]}",
000000000000000002d5,"{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 192.97647058823532], [1.0, 745.1176470588235]]}","{type=[[0.0, 192.97647058823532], [1.0, 745.1176470588235]]}","{type=[[0.0, 192.97647058823532], [1.0, 745.1176470588235]]}",520784995,"{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}",
000000000000000002d6,"{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 458.83529411764704], [1.0, 478.2588235294117]]}","{type=[[0.0, 458.83529411764704], [1.0, 478.2588235294117]]}","{type=[[0.0, 458.83529411764704], [1.0, 478.2588235294117]]}",520922779,"{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}",
000000000000000002d7,"{type=[[0.0, 939.9568627450981], [1.0, 4.0]]}","{type=[[0.0, 935.9568627450981], [1.0, 8.0]]}","{type=[[0.0, 939.956862745098], [1.0, 4.0]]}","{type=[[0.0, 174.41176470588238], [1.0, 769.5450980392158]]}","{type=[[0.0, 178.41176470588238], [1.0, 765.5450980392158]]}","{type=[[0.0, 182.41176470588238], [1.0, 761.5450980392158]]}",521165521,"{type=[[0.0, 943.9568627450981]]}","{type=[[0.0, 943.9568627450981]]}","{type=[[0.0, 943.9568627450981]]}",
000000000000000002d8,"{type=[[0.0, 934.7490196078433]]}","{type=[[0.0, 916.0], [1.0, 18.749019607843138]]}","{type=[[0.0, 916.0], [1.0, 18.749019607843138]]}","{type=[[0.0, 246.07450980392156], [1.0, 688.6745098039218]]}","{type=[[0.0, 246.07450980392156], [1.0, 688.6745098039218]]}","{type=[[0.0, 264.82352941176464], [1.0, 669.9254901960786]]}",520876827,"{type=[[0.0, 934.7490196078433]]}","{type=[[0.0, 934.7490196078433]]}","{type=[[0.0, 934.7490196078433]]}",
000000000000000002d9,"{type=[[0.0, 924.1921568627456], [1.0, 20.0]]}","{type=[[0.0, 909.1921568627456], [1.0, 35.0]]}","{type=[[0.0, 929.1921568627456], [1.0, 15.0]]}","{type=[[0.0, 222.36862745098043], [1.0, 721.823529411765]]}","{type=[[0.0, 242.36862745098043], [1.0, 701.823529411765]]}","{type=[[0.0, 257.3686274509804], [1.0, 686.823529411765]]}",521178624,"{type=[[0.0, 944.1921568627456]]}","{type=[[0.0, 944.1921568627456]]}","{type=[[0.0, 944.1921568627456]]}",
000000000000000002da,"{type=[[0.0, 898.0705882352944], [1.0, 46.31764705882353]]}","{type=[[0.0, 892.0705882352944], [1.0, 52.31764705882353]]}","{type=[[0.0, 938.3882352941181], [1.0, 6.0]]}","{type=[[0.0, 208.44705882352943], [1.0, 735.9411764705885]]}","{type=[[0.0, 254.76470588235293], [1.0, 689.6235294117649]]}","{type=[[0.0, 260.764705882353], [1.0, 683.6235294117649]]}",521172061,"{type=[[0.0, 944.3882352941181]]}","{type=[[0.0, 944.3882352941181]]}","{type=[[0.0, 944.3882352941181]]}",
000000000000000002db,"{type=[[0.0, 907.3843137254901], [1.0, 40.0]]}","{type=[[0.0, 907.3843137254901], [1.0, 40.0]]}","{type=[[0.0, 947.3843137254901]]}","{type=[[0.0, 380.2980392156863], [1.0, 567.0862745098041]]}","{type=[[0.0, 420.29803921568634], [1.0, 527.086274509804]]}","{type=[[0.0, 420.29803921568634], [1.0, 527.086274509804]]}",521382029,"{type=[[0.0, 947.3843137254901]]}","{type=[[0.0, 947.3843137254901]]}","{type=[[0.0, 947.3843137254901]]}",
000000000000000002dc,"{type=[[0.0, 912.0705882352939], [1.0, 34.0]]}","{type=[[0.0, 873.8235294117646], [1.0, 72.24705882352941]]}","{type=[[0.0, 907.8235294117646], [1.0, 38.247058823529414]]}","{type=[[0.0, 38.721568627450985], [1.0, 907.3490196078428]]}","{type=[[0.0, 72.72156862745098], [1.0, 873.3490196078428]]}","{type=[[0.0, 110.96862745098039], [1.0, 835.1019607843135]]}",521244245,"{type=[[0.0, 946.0705882352937]]}","{type=[[0.0, 946.0705882352937]]}","{type=[[0.0, 946.0705882352937]]}",
000000000000000002dd,"{type=[[0.0, 918.8392156862748], [1.0, 25.458823529411767]]}","{type=[[0.0, 914.466666666667], [1.0, 29.831372549019605]]}","{type=[[0.0, 939.9254901960786], [1.0, 4.372549019607843]]}","{type=[[0.0, 81.76470588235296], [1.0, 862.5333333333336]]}","{type=[[0.0, 107.22352941176472], [1.0, 837.0745098039218]]}","{type=[[0.0, 111.59607843137255], [1.0, 832.701960784314]]}",521349242,"{type=[[0.0, 944.2980392156866]]}","{type=[[0.0, 944.2980392156866]]}","{type=[[0.0, 944.2980392156866]]}",
000000000000000002de,"{type=[[0.0, 722.4039215686272], [1.0, 228.76078431372548]]}","{type=[[0.0, 719.9764705882351], [1.0, 231.18823529411765]]}","{type=[[0.0, 948.7372549019608], [1.0, 2.4274509803921567]]}","{type=[[0.0, 183.60784313725492], [1.0, 767.556862745098]]}","{type=[[0.0, 412.36862745098045], [1.0, 538.7960784313724]]}","{type=[[0.0, 414.7960784313727], [1.0, 536.3686274509802]]}",521559196,"{type=[[0.0, 951.1647058823528]]}","{type=[[0.0, 951.1647058823528]]}","{type=[[0.0, 951.1647058823528]]}",
000000000000000002df,"{type=[[0.0, 950.4784313725494]]}","{type=[[0.0, 908.4039215686278], [1.0, 42.07450980392157]]}","{type=[[0.0, 908.4039215686278], [1.0, 42.07450980392157]]}","{type=[[0.0, 371.3058823529411], [1.0, 579.1725490196079]]}","{type=[[0.0, 371.3058823529411], [1.0, 579.1725490196079]]}","{type=[[0.0, 413.38039215686274], [1.0, 537.0980392156864]]}",521578865,"{type=[[0.0, 950.4784313725494]]}","{type=[[0.0, 950.4784313725494]]}","{type=[[0.0, 950.4784313725494]]}",
000000000000000002e0,"{type=[[0.0, 937.3803921568631], [1.0, 10.0]]}","{type=[[0.0, 919.4039215686279], [1.0, 27.976470588235294]]}","{type=[[0.0, 929.4039215686279], [1.0, 17.976470588235294]]}","{type=[[0.0, 176.00392156862753], [1.0, 771.3764705882355]]}","{type=[[0.0, 186.00392156862753], [1.0, 761.3764705882353]]}","{type=[[0.0, 203.98039215686285], [1.0, 743.4000000000001]]}",521585415,"{type=[[0.0, 947.3803921568631]]}","{type=[[0.0, 947.3803921568631]]}","{type=[[0.0, 947.3803921568631]]}",
000000000000000002e1,"{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 75.3843137254902], [1.0, 881.8862745098039]]}","{type=[[0.0, 75.3843137254902], [1.0, 881.8862745098039]]}","{type=[[0.0, 75.3843137254902], [1.0, 881.8862745098039]]}",521880658,"{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}",
000000000000000002e2,"{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 325.00392156862745], [1.0, 630.3137254901962]]}","{type=[[0.0, 325.00392156862745], [1.0, 630.3137254901962]]}","{type=[[0.0, 325.00392156862745], [1.0, 630.3137254901962]]}",521900335,"{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}",
000000000000000002e3,"{type=[[0.0, 953.2901960784313], [1.0, 3.0]]}","{type=[[0.0, 953.2901960784313], [1.0, 3.0]]}","{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 539.9098039215686], [1.0, 416.3803921568628]]}","{type=[[0.0, 542.9098039215686], [1.0, 413.3803921568628]]}","{type=[[0.0, 542.9098039215686], [1.0, 413.3803921568628]]}",521992196,"{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 956.2901960784314]]}",
000000000000000002e4,"{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 472.34117647058827], [1.0, 487.5294117647059]]}","{type=[[0.0, 472.34117647058827], [1.0, 487.5294117647059]]}","{type=[[0.0, 472.34117647058827], [1.0, 487.5294117647059]]}",521998778,"{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 959.8705882352936]]}",
000000000000000002e5,"{type=[[0.0, 961.7960784313727], [1.0, 1.4313725490196079]]}","{type=[[0.0, 954.7960784313728], [1.0, 8.431372549019608]]}","{type=[[0.0, 956.2274509803924], [1.0, 7.0]]}","{type=[[0.0, 153.0705882352941], [1.0, 810.1568627450984]]}","{type=[[0.0, 154.50196078431372], [1.0, 808.7254901960788]]}","{type=[[0.0, 161.50196078431375], [1.0, 801.7254901960788]]}",522339946,"{type=[[0.0, 963.2274509803924]]}","{type=[[0.0, 963.2274509803924]]}","{type=[[0.0, 963.2274509803924]]}",
000000000000000002e6,"{type=[[0.0, 958.9803921568628]]}","{type=[[0.0, 905.9529411764706], [1.0, 53.02745098039216]]}","{type=[[0.0, 905.9529411764706], [1.0, 53.02745098039216]]}","{type=[[0.0, 149.28627450980392], [1.0, 809.6941176470589]]}","{type=[[0.0, 149.28627450980392], [1.0, 809.6941176470589]]}","{type=[[0.0, 202.31372549019605], [1.0, 756.6666666666666]]}",521959453,"{type=[[0.0, 958.9803921568628]]}","{type=[[0.0, 958.9803921568628]]}","{type=[[0.0, 958.9803921568628]]}",
000000000000000002e7,"{type=[[0.0, 953.6078431372551]]}","{type=[[0.0, 902.607843137255], [1.0, 51.0]]}","{type=[[0.0, 902.607843137255], [1.0, 51.0]]}","{type=[[0.0, 483.21960784313734], [1.0, 470.3882352941177]]}","{type=[[0.0, 483.21960784313734], [1.0, 470.3882352941177]]}","{type=[[0.0, 534.2196078431374], [1.0, 419.3882352941177]]}",521736357,"{type=[[0.0, 953.6078431372551]]}","{type=[[0.0, 953.6078431372551]]}","{type=[[0.0, 953.6078431372551]]}",
000000000000000002e8,"{type=[[0.0, 918.1686274509805], [1.0, 32.1843137254902]]}","{type=[[0.0, 874.3490196078432], [1.0, 76.00392156862745]]}","{type=[[0.0, 906.5333333333333], [1.0, 43.81960784313725]]}","{type=[[0.0, 170.30980392156863], [1.0, 780.043137254902]]}","{type=[[0.0, 202.49411764705886], [1.0, 747.8588235294119]]}","{type=[[0.0, 246.31372549019608], [1.0, 704.0392156862747]]}",521651061,"{type=[[0.0, 950.3529411764706]]}","{type=[[0.0, 950.3529411764706]]}","{type=[[0.0, 950.3529411764706]]}",
000000000000000002e9,"{type=[[0.0, 941.5137254901962], [1.0, 10.0]]}","{type=[[0.0, 938.5137254901962], [1.0, 13.0]]}","{type=[[0.0, 948.5137254901962], [1.0, 3.0]]}","{type=[[0.0, 175.15686274509807], [1.0, 776.356862745098]]}","{type=[[0.0, 185.15686274509807], [1.0, 766.356862745098]]}","{type=[[0.0, 188.15686274509807], [1.0, 763.356862745098]]}",521657624,"{type=[[0.0, 951.5137254901962]]}","{type=[[0.0, 951.5137254901962]]}","{type=[[0.0, 951.5137254901962]]}",
000000000000000002ea,"{type=[[0.0, 950.0313725490196], [1.0, 2.0]]}","{type=[[0.0, 937.3490196078429], [1.0, 14.68235294117647]]}","{type=[[0.0, 939.3490196078429], [1.0, 12.68235294117647]]}","{type=[[0.0, 129.4470588235294], [1.0, 822.58431372549]]}","{type=[[0.0, 131.4470588235294], [1.0, 820.58431372549]]}","{type=[[0.0, 144.1294117647059], [1.0, 807.9019607843135]]}",521762616,"{type=[[0.0, 952.0313725490195]]}","{type=[[0.0, 952.0313725490195]]}","{type=[[0.0, 952.0313725490195]]}",
000000000000000002eb,"{type=[[0.0, 955.4039215686277], [1.0, 0.5019607843137255]]}","{type=[[0.0, 955.4039215686277], [1.0, 0.5019607843137255]]}","{type=[[0.0, 955.9058823529414]]}","{type=[[0.0, 734.1725490196078], [1.0, 221.73333333333332]]}","{type=[[0.0, 734.6745098039215], [1.0, 221.2313725490196]]}","{type=[[0.0, 734.6745098039215], [1.0, 221.2313725490196]]}",521834796,"{type=[[0.0, 955.9058823529414]]}","{type=[[0.0, 955.9058823529414]]}","{type=[[0.0, 955.9058823529414]]}",
000000000000000002ec,"{type=[[0.0, 957.7647058823529], [1.0, 2.0]]}","{type=[[0.0, 951.7647058823532], [1.0, 8.0]]}","{type=[[0.0, 953.7647058823532], [1.0, 6.0]]}","{type=[[0.0, 218.00392156862742], [1.0, 741.7607843137256]]}","{type=[[0.0, 220.00392156862742], [1.0, 739.7607843137256]]}","{type=[[0.0, 226.0039215686274], [1.0, 733.7607843137256]]}",521867620,"{type=[[0.0, 959.7647058823532]]}","{type=[[0.0, 959.7647058823532]]}","{type=[[0.0, 959.7647058823532]]}",
000000000000000002ed,"{type=[[0.0, 956.3058823529411], [1.0, 2.0]]}","{type=[[0.0, 956.3058823529411], [1.0, 2.0]]}","{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 244.37254901960782], [1.0, 713.9333333333334]]}","{type=[[0.0, 246.37254901960782], [1.0, 711.9333333333334]]}","{type=[[0.0, 246.37254901960782], [1.0, 711.9333333333334]]}",522300644,"{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 958.3058823529411]]}",
000000000000000002ee,"{type=[[0.0, 952.513725490196], [1.0, 3.0]]}","{type=[[0.0, 910.5215686274506], [1.0, 44.992156862745105]]}","{type=[[0.0, 913.5215686274506], [1.0, 41.992156862745105]]}","{type=[[0.0, 98.05098039215687], [1.0, 857.4627450980389]]}","{type=[[0.0, 101.05098039215687], [1.0, 854.4627450980389]]}","{type=[[0.0, 143.04313725490198], [1.0, 812.4705882352938]]}",521992298,"{type=[[0.0, 955.5137254901958]]}","{type=[[0.0, 955.5137254901958]]}","{type=[[0.0, 955.5137254901958]]}",
000000000000000002ef,"{type=[[0.0, 952.4823529411766], [1.0, 7.258823529411765]]}","{type=[[0.0, 914.4823529411766], [1.0, 45.258823529411764]]}","{type=[[0.0, 921.7411764705884], [1.0, 38.0]]}","{type=[[0.0, 161.94901960784313], [1.0, 797.7921568627451]]}","{type=[[0.0, 169.20784313725488], [1.0, 790.5333333333334]]}","{type=[[0.0, 207.20784313725488], [1.0, 752.5333333333334]]}",522261339,"{type=[[0.0, 959.7411764705885]]}","{type=[[0.0, 959.7411764705885]]}","{type=[[0.0, 959.7411764705885]]}",
000000000000000002f0,"{type=[[0.0, 956.6980392156861], [1.0, 2.0]]}","{type=[[0.0, 951.6980392156858], [1.0, 7.0]]}","{type=[[0.0, 953.6980392156861], [1.0, 5.0]]}","{type=[[0.0, 111.3529411764706], [1.0, 847.3450980392151]]}","{type=[[0.0, 113.3529411764706], [1.0, 845.3450980392151]]}","{type=[[0.0, 118.3529411764706], [1.0, 840.3450980392151]]}",522274464,"{type=[[0.0, 958.6980392156855]]}","{type=[[0.0, 958.6980392156855]]}","{type=[[0.0, 958.6980392156855]]}",
000000000000000002f1,"{type=[[0.0, 960.4235294117645], [1.0, 4.0]]}","{type=[[0.0, 950.5176470588234], [1.0, 13.905882352941175]]}","{type=[[0.0, 954.5176470588235], [1.0, 9.905882352941175]]}","{type=[[0.0, 90.67843137254903], [1.0, 873.7450980392156]]}","{type=[[0.0, 94.67843137254904], [1.0, 869.7450980392156]]}","{type=[[0.0, 104.5843137254902], [1.0, 859.8392156862744]]}",522399105,"{type=[[0.0, 964.4235294117647]]}","{type=[[0.0, 964.4235294117647]]}","{type=[[0.0, 964.4235294117647]]}",
000000000000000002f2,"{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 293.6823529411766], [1.0, 666.8588235294117]]}","{type=[[0.0, 293.6823529411766], [1.0, 666.8588235294117]]}","{type=[[0.0, 293.6823529411766], [1.0, 666.8588235294117]]}",522504062,"{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 960.5411764705882]]}",
000000000000000002f3,"{type=[[0.0, 962.8470588235296], [1.0, 3.0]]}","{type=[[0.0, 962.8470588235296], [1.0, 3.0]]}","{type=[[0.0, 965.8470588235296]]}","{type=[[0.0, 389.85490196078433], [1.0, 575.9921568627453]]}","{type=[[0.0, 392.85490196078433], [1.0, 572.9921568627453]]}","{type=[[0.0, 392.85490196078433], [1.0, 572.9921568627453]]}",522517186,"{type=[[0.0, 965.8470588235296]]}","{type=[[0.0, 965.8470588235296]]}","{type=[[0.0, 965.8470588235296]]}",
000000000000000002f4,"{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}",522812433,"{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}",
000000000000000002f5,"{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 964.7058823529412], [1.0, 2.0]]}","{type=[[0.0, 964.7058823529412], [1.0, 2.0]]}","{type=[[0.0, 220.2470588235294], [1.0, 746.4588235294117]]}","{type=[[0.0, 220.2470588235294], [1.0, 746.4588235294117]]}","{type=[[0.0, 222.2470588235294], [1.0, 744.4588235294117]]}",522707463,"{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 966.7058823529409]]}",
000000000000000002f6,"{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 739.905882352941], [1.0, 234.2509803921568]]}","{type=[[0.0, 739.905882352941], [1.0, 234.2509803921568]]}","{type=[[0.0, 739.905882352941], [1.0, 234.2509803921568]]}",522996154,"{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}",
000000000000000002f7,"{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 261.2705882352941], [1.0, 717.5882352941175]]}","{type=[[0.0, 261.2705882352941], [1.0, 717.5882352941175]]}","{type=[[0.0, 261.2705882352941], [1.0, 717.5882352941175]]}",523350443,"{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}",
000000000000000002f8,"{type=[[0.0, 935.1960784313728], [1.0, 40.0]]}","{type=[[0.0, 925.1960784313728], [1.0, 50.0]]}","{type=[[0.0, 965.1960784313728], [1.0, 10.0]]}","{type=[[0.0, 104.41960784313727], [1.0, 870.7764705882355]]}","{type=[[0.0, 144.41960784313727], [1.0, 830.7764705882356]]}","{type=[[0.0, 154.41960784313727], [1.0, 820.7764705882356]]}",523042066,"{type=[[0.0, 975.1960784313728]]}","{type=[[0.0, 975.1960784313728]]}","{type=[[0.0, 975.1960784313728]]}",
000000000000000002f9,"{type=[[0.0, 903.4784313725494], [1.0, 73.75686274509805]]}","{type=[[0.0, 902.4784313725494], [1.0, 74.75686274509805]]}","{type=[[0.0, 976.2352941176471], [1.0, 1.0]]}","{type=[[0.0, 551.5411764705882], [1.0, 425.69411764705876]]}","{type=[[0.0, 625.2980392156863], [1.0, 351.93725490196067]]}","{type=[[0.0, 626.2980392156863], [1.0, 350.93725490196067]]}",523048619,"{type=[[0.0, 977.2352941176474]]}","{type=[[0.0, 977.2352941176474]]}","{type=[[0.0, 977.2352941176474]]}",
000000000000000002fa,"{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 973.8313725490195], [1.0, 2.0]]}","{type=[[0.0, 973.8313725490195], [1.0, 2.0]]}","{type=[[0.0, 66.59215686274513], [1.0, 909.2392156862746]]}","{type=[[0.0, 66.59215686274513], [1.0, 909.2392156862746]]}","{type=[[0.0, 68.59215686274511], [1.0, 907.2392156862746]]}",522969888,"{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 975.8313725490196]]}",
000000000000000002fb,"{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 313.1725490196078], [1.0, 655.4509803921568]]}","{type=[[0.0, 313.1725490196078], [1.0, 655.4509803921568]]}","{type=[[0.0, 313.1725490196078], [1.0, 655.4509803921568]]}",522563087,"{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}",
000000000000000002fc,"{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 779.7411764705881], [1.0, 186.52549019607847]]}","{type=[[0.0, 779.7411764705881], [1.0, 186.52549019607847]]}","{type=[[0.0, 779.7411764705881], [1.0, 186.52549019607847]]}",522654942,"{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}",
000000000000000002fd,"{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 946.3960784313726], [1.0, 18.145098039215686]]}","{type=[[0.0, 946.3960784313726], [1.0, 18.145098039215686]]}","{type=[[0.0, 833.3882352941177], [1.0, 131.1529411764706]]}","{type=[[0.0, 833.3882352941177], [1.0, 131.1529411764706]]}","{type=[[0.0, 851.5333333333333], [1.0, 113.0078431372549]]}",522372808,"{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 964.5411764705882]]}",
000000000000000002fe,"{type=[[0.0, 969.8901960784315], [1.0, 2.0]]}","{type=[[0.0, 968.4549019607844], [1.0, 3.435294117647059]]}","{type=[[0.0, 970.4549019607841], [1.0, 1.4352941176470588]]}","{type=[[0.0, 117.92941176470588], [1.0, 853.9607843137256]]}","{type=[[0.0, 119.92941176470588], [1.0, 851.9607843137256]]}","{type=[[0.0, 121.36470588235294], [1.0, 850.5254901960786]]}",522681167,"{type=[[0.0, 971.8901960784314]]}","{type=[[0.0, 971.8901960784314]]}","{type=[[0.0, 971.8901960784314]]}",
