system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
000000000000000002cc,"{type=[[0.0, 930.4117647058827]]}","{type=[[0.0, 911.0431372549023], [1.0, 19.36862745098039]]}","{type=[[0.0, 911.0431372549023], [1.0, 19.36862745098039]]}","{type=[[0.0, 809.1921568627454], [1.0, 121.21960784313724]]}","{type=[[0.0, 809.1921568627454], [1.0, 121.21960784313724]]}","{type=[[0.0, 828.5607843137257], [1.0, 101.85098039215686]]}",520699723,"{type=[[0.0, 930.4117647058827]]}","{type=[[0.0, 930.4117647058827]]}","{type=[[0.0, 930.4117647058827]]}",
000000000000000002cd,"{type=[[0.0, 935.6941176470589], [1.0, 2.070588235294118]]}","{type=[[0.0, 902.2784313725491], [1.0, 35.48627450980392]]}","{type=[[0.0, 904.3490196078432], [1.0, 33.4156862745098]]}","{type=[[0.0, 429.46666666666675], [1.0, 508.2980392156862]]}","{type=[[0.0, 431.5372549019608], [1.0, 506.227450980392]]}","{type=[[0.0, 464.9529411764706], [1.0, 472.81176470588224]]}",520620986,"{type=[[0.0, 937.7647058823529]]}","{type=[[0.0, 937.7647058823529]]}","{type=[[0.0, 937.7647058823529]]}",
000000000000000002ce,"{type=[[0.0, 929.9725490196079], [1.0, 0.12549019607843137]]}","{type=[[0.0, 929.9725490196079], [1.0, 0.12549019607843137]]}","{type=[[0.0, 930.0980392156863]]}","{type=[[0.0, 929.9725490196079], [1.0, 0.12549019607843137]]}","{type=[[0.0, 930.0980392156863]]}","{type=[[0.0, 930.0980392156863]]}",520332282,"{type=[[0.0, 930.0980392156863]]}","{type=[[0.0, 930.0980392156863]]}","{type=[[0.0, 930.0980392156863]]}",
000000000000000002cf,"{type=[[0.0, 930.3529411764706]]}","{type=[[0.0, 861.8039215686275], [1.0, 68.54901960784315]]}","{type=[[0.0, 861.8039215686275], [1.0, 68.54901960784315]]}","{type=[[0.0, 44.27450980392158], [1.0, 886.0784313725491]]}","{type=[[0.0, 44.27450980392158], [1.0, 886.0784313725491]]}","{type=[[0.0, 112.82352941176472], [1.0, 817.5294117647061]]}",520187946,"{type=[[0.0, 930.3529411764706]]}","{type=[[0.0, 930.3529411764706]]}","{type=[[0.0, 930.3529411764706]]}",
000000000000000002d0,"{type=[[0.0, 920.9882352941173]]}","{type=[[0.0, 902.8352941176469], [1.0, 18.15294117647059]]}","{type=[[0.0, 902.8352941176469], [1.0, 18.15294117647059]]}","{type=[[0.0, 32.509803921568626], [1.0, 888.4784313725487]]}","{type=[[0.0, 32.509803921568626], [1.0, 888.4784313725487]]}","{type=[[0.0, 50.662745098039224], [1.0, 870.3254901960782]]}",519971423,"{type=[[0.0, 920.9882352941173]]}","{type=[[0.0, 920.9882352941173]]}","{type=[[0.0, 920.9882352941173]]}",
000000000000000002d1,"{type=[[0.0, 838.9882352941174], [1.0, 90.18823529411765]]}","{type=[[0.0, 834.8352941176469], [1.0, 94.34117647058824]]}","{type=[[0.0, 925.0235294117647], [1.0, 4.152941176470588]]}","{type=[[0.0, 253.2274509803922], [1.0, 675.9490196078431]]}","{type=[[0.0, 343.4156862745098], [1.0, 585.7607843137254]]}","{type=[[0.0, 347.5686274509804], [1.0, 581.6078431372548]]}",520017337,"{type=[[0.0, 929.1764705882351]]}","{type=[[0.0, 929.1764705882351]]}","{type=[[0.0, 929.1764705882351]]}",
000000000000000002d2,"{type=[[0.0, 891.0117647058825], [1.0, 38.09803921568627]]}","{type=[[0.0, 889.764705882353], [1.0, 39.345098039215685]]}","{type=[[0.0, 927.8627450980393], [1.0, 1.2470588235294118]]}","{type=[[0.0, 477.2627450980392], [1.0, 451.84705882352944]]}","{type=[[0.0, 515.3607843137255], [1.0, 413.74901960784314]]}","{type=[[0.0, 516.6078431372549], [1.0, 412.5019607843137]]}",520128880,"{type=[[0.0, 929.1098039215688]]}","{type=[[0.0, 929.1098039215688]]}","{type=[[0.0, 929.1098039215688]]}",
000000000000000002d3,"{type=[[0.0, 932.2588235294116]]}","{type=[[0.0, 931.3098039215687], [1.0, 0.9490196078431373]]}","{type=[[0.0, 931.3098039215687], [1.0, 0.9490196078431373]]}","{type=[[0.0, 855.1647058823529], [1.0, 77.09411764705882]]}","{type=[[0.0, 855.1647058823529], [1.0, 77.09411764705882]]}","{type=[[0.0, 856.113725490196], [1.0, 76.14509803921568]]}",520391329,"{type=[[0.0, 932.2588235294116]]}","{type=[[0.0, 932.2588235294116]]}","{type=[[0.0, 932.2588235294116]]}",
000000000000000002d4,"{type=[[0.0, 934.1725490196077]]}","{type=[[0.0, 911.1725490196077], [1.0, 23.0]]}","{type=[[0.0, 911.1725490196077], [1.0, 23.0]]}","{type=[[0.0, 631.1254901960783], [1.0, 303.0470588235295]]}","{type=[[0.0, 631.1254901960783], [1.0, 303.0470588235295]]}","{type=[[0.0, 654.1254901960784], [1.0, 280.0470588235294]]}",520568473,"{type=[[0.0, 934.1725490196077]]}","{type=[[0.0, 934.1725490196077]]}","{type=[[0.0, 934.1725490196077]]}",
000000000000000002d5,"{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 716.0313725490195], [1.0, 222.06274509803922]]}","{type=[[0.0, 716.0313725490195], [1.0, 222.06274509803922]]}","{type=[[0.0, 716.0313725490195], [1.0, 222.06274509803922]]}",520784995,"{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}","{type=[[0.0, 938.0941176470587]]}",
000000000000000002d6,"{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 637.3686274509805], [1.0, 299.72549019607834]]}","{type=[[0.0, 637.3686274509805], [1.0, 299.72549019607834]]}","{type=[[0.0, 637.3686274509805], [1.0, 299.72549019607834]]}",520922779,"{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}","{type=[[0.0, 937.094117647059]]}",
000000000000000002d7,"{type=[[0.0, 910.956862745098], [1.0, 33.0]]}","{type=[[0.0, 908.956862745098], [1.0, 35.0]]}","{type=[[0.0, 941.956862745098], [1.0, 2.0]]}","{type=[[0.0, 456.75294117647053], [1.0, 487.20392156862755]]}","{type=[[0.0, 489.75294117647053], [1.0, 454.2039215686276]]}","{type=[[0.0, 491.75294117647053], [1.0, 452.2039215686276]]}",521165521,"{type=[[0.0, 943.9568627450981]]}","{type=[[0.0, 943.9568627450981]]}","{type=[[0.0, 943.9568627450981]]}",
000000000000000002d8,"{type=[[0.0, 932.7490196078434], [1.0, 2.0]]}","{type=[[0.0, 930.7490196078431], [1.0, 4.0]]}","{type=[[0.0, 932.7490196078434], [1.0, 2.0]]}","{type=[[0.0, 639.2039215686274], [1.0, 295.5450980392157]]}","{type=[[0.0, 641.2039215686274], [1.0, 293.5450980392157]]}","{type=[[0.0, 643.2039215686274], [1.0, 291.5450980392157]]}",520876827,"{type=[[0.0, 934.7490196078433]]}","{type=[[0.0, 934.7490196078433]]}","{type=[[0.0, 934.7490196078433]]}",
000000000000000002d9,"{type=[[0.0, 914.1921568627456], [1.0, 30.0]]}","{type=[[0.0, 902.1921568627456], [1.0, 42.0]]}","{type=[[0.0, 932.1921568627456], [1.0, 12.0]]}","{type=[[0.0, 581.921568627451], [1.0, 362.2705882352941]]}","{type=[[0.0, 611.921568627451], [1.0, 332.2705882352942]]}","{type=[[0.0, 623.921568627451], [1.0, 320.27058823529416]]}",521178624,"{type=[[0.0, 944.1921568627456]]}","{type=[[0.0, 944.1921568627456]]}","{type=[[0.0, 944.1921568627456]]}",
000000000000000002da,"{type=[[0.0, 907.6470588235298], [1.0, 36.741176470588236]]}","{type=[[0.0, 901.6470588235297], [1.0, 42.741176470588236]]}","{type=[[0.0, 938.3882352941181], [1.0, 6.0]]}","{type=[[0.0, 663.5843137254901], [1.0, 280.80392156862746]]}","{type=[[0.0, 700.3254901960785], [1.0, 244.06274509803927]]}","{type=[[0.0, 706.3254901960785], [1.0, 238.06274509803927]]}",521172061,"{type=[[0.0, 944.3882352941181]]}","{type=[[0.0, 944.3882352941181]]}","{type=[[0.0, 944.3882352941181]]}",
000000000000000002db,"{type=[[0.0, 910.3843137254901], [1.0, 37.0]]}","{type=[[0.0, 910.3843137254901], [1.0, 37.0]]}","{type=[[0.0, 947.3843137254901]]}","{type=[[0.0, 682.0196078431375], [1.0, 265.3647058823529]]}","{type=[[0.0, 719.0196078431375], [1.0, 228.36470588235292]]}","{type=[[0.0, 719.0196078431375], [1.0, 228.36470588235292]]}",521382029,"{type=[[0.0, 947.3843137254901]]}","{type=[[0.0, 947.3843137254901]]}","{type=[[0.0, 947.3843137254901]]}",
000000000000000002dc,"{type=[[0.0, 919.0705882352939], [1.0, 27.0]]}","{type=[[0.0, 883.5686274509803], [1.0, 62.501960784313724]]}","{type=[[0.0, 910.5686274509803], [1.0, 35.501960784313724]]}","{type=[[0.0, 215.82745098039211], [1.0, 730.2431372549017]]}","{type=[[0.0, 242.82745098039211], [1.0, 703.2431372549017]]}","{type=[[0.0, 278.32941176470587], [1.0, 667.741176470588]]}",521244245,"{type=[[0.0, 946.0705882352937]]}","{type=[[0.0, 946.0705882352937]]}","{type=[[0.0, 946.0705882352937]]}",
000000000000000002dd,"{type=[[0.0, 929.8392156862748], [1.0, 14.458823529411765]]}","{type=[[0.0, 918.7686274509806], [1.0, 25.52941176470588]]}","{type=[[0.0, 933.2274509803924], [1.0, 11.070588235294117]]}","{type=[[0.0, 386.3490196078431], [1.0, 557.9490196078432]]}","{type=[[0.0, 400.8078431372549], [1.0, 543.4901960784314]]}","{type=[[0.0, 411.878431372549], [1.0, 532.4196078431372]]}",521349242,"{type=[[0.0, 944.2980392156866]]}","{type=[[0.0, 944.2980392156866]]}","{type=[[0.0, 944.2980392156866]]}",
000000000000000002de,"{type=[[0.0, 690.3686274509802], [1.0, 260.79607843137256]]}","{type=[[0.0, 678.7882352941176], [1.0, 272.3764705882353]]}","{type=[[0.0, 939.58431372549], [1.0, 11.580392156862745]]}","{type=[[0.0, 274.9450980392157], [1.0, 676.2196078431374]]}","{type=[[0.0, 535.7411764705882], [1.0, 415.4235294117647]]}","{type=[[0.0, 547.3215686274509], [1.0, 403.843137254902]]}",521559196,"{type=[[0.0, 951.1647058823528]]}","{type=[[0.0, 951.1647058823528]]}","{type=[[0.0, 951.1647058823528]]}",
000000000000000002df,"{type=[[0.0, 950.4784313725494]]}","{type=[[0.0, 913.3254901960787], [1.0, 37.15294117647059]]}","{type=[[0.0, 913.3254901960787], [1.0, 37.15294117647059]]}","{type=[[0.0, 623.8117647058823], [1.0, 326.66666666666674]]}","{type=[[0.0, 623.8117647058823], [1.0, 326.66666666666674]]}","{type=[[0.0, 660.964705882353], [1.0, 289.51372549019607]]}",521578865,"{type=[[0.0, 950.4784313725494]]}","{type=[[0.0, 950.4784313725494]]}","{type=[[0.0, 950.4784313725494]]}",
000000000000000002e0,"{type=[[0.0, 935.3803921568632], [1.0, 12.0]]}","{type=[[0.0, 915.3882352941182], [1.0, 31.992156862745098]]}","{type=[[0.0, 927.3882352941182], [1.0, 19.992156862745098]]}","{type=[[0.0, 396.79215686274506], [1.0, 550.5882352941178]]}","{type=[[0.0, 408.792156862745], [1.0, 538.5882352941177]]}","{type=[[0.0, 428.7843137254901], [1.0, 518.5960784313726]]}",521585415,"{type=[[0.0, 947.3803921568631]]}","{type=[[0.0, 947.3803921568631]]}","{type=[[0.0, 947.3803921568631]]}",
000000000000000002e1,"{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 847.7764705882353], [1.0, 109.49411764705883]]}","{type=[[0.0, 847.7764705882353], [1.0, 109.49411764705883]]}","{type=[[0.0, 847.7764705882353], [1.0, 109.49411764705883]]}",521880658,"{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}","{type=[[0.0, 957.270588235294]]}",
000000000000000002e2,"{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 908.3098039215685], [1.0, 47.0078431372549]]}","{type=[[0.0, 908.3098039215685], [1.0, 47.0078431372549]]}","{type=[[0.0, 908.3098039215685], [1.0, 47.0078431372549]]}",521900335,"{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}","{type=[[0.0, 955.3176470588234]]}",
000000000000000002e3,"{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 845.5176470588236], [1.0, 110.77254901960784]]}","{type=[[0.0, 845.5176470588236], [1.0, 110.77254901960784]]}","{type=[[0.0, 845.5176470588236], [1.0, 110.77254901960784]]}",521992196,"{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 956.2901960784314]]}","{type=[[0.0, 956.2901960784314]]}",
000000000000000002e4,"{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 958.5058823529406], [1.0, 1.3647058823529412]]}","{type=[[0.0, 958.5058823529406], [1.0, 1.3647058823529412]]}","{type=[[0.0, 890.4549019607838], [1.0, 69.41568627450981]]}","{type=[[0.0, 890.4549019607838], [1.0, 69.41568627450981]]}","{type=[[0.0, 891.8196078431367], [1.0, 68.05098039215687]]}",521998778,"{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 959.8705882352936]]}","{type=[[0.0, 959.8705882352936]]}",
000000000000000002e5,"{type=[[0.0, 963.2274509803924]]}","{type=[[0.0, 952.2274509803924], [1.0, 11.0]]}","{type=[[0.0, 952.2274509803924], [1.0, 11.0]]}","{type=[[0.0, 294.9333333333334], [1.0, 668.2941176470589]]}","{type=[[0.0, 294.9333333333334], [1.0, 668.2941176470589]]}","{type=[[0.0, 305.9333333333334], [1.0, 657.2941176470588]]}",522339946,"{type=[[0.0, 963.2274509803924]]}","{type=[[0.0, 963.2274509803924]]}","{type=[[0.0, 963.2274509803924]]}",
000000000000000002e6,"{type=[[0.0, 958.9803921568628]]}","{type=[[0.0, 911.2392156862745], [1.0, 47.741176470588236]]}","{type=[[0.0, 911.2392156862745], [1.0, 47.741176470588236]]}","{type=[[0.0, 397.4196078431373], [1.0, 561.5607843137254]]}","{type=[[0.0, 397.4196078431373], [1.0, 561.5607843137254]]}","{type=[[0.0, 445.1607843137256], [1.0, 513.8196078431372]]}",521959453,"{type=[[0.0, 958.9803921568628]]}","{type=[[0.0, 958.9803921568628]]}","{type=[[0.0, 958.9803921568628]]}",
000000000000000002e7,"{type=[[0.0, 928.6078431372551], [1.0, 25.0]]}","{type=[[0.0, 849.6078431372549], [1.0, 104.0]]}","{type=[[0.0, 874.6078431372549], [1.0, 79.0]]}","{type=[[0.0, 668.0156862745098], [1.0, 285.5921568627451]]}","{type=[[0.0, 693.0156862745099], [1.0, 260.5921568627451]]}","{type=[[0.0, 772.0156862745099], [1.0, 181.5921568627451]]}",521736357,"{type=[[0.0, 953.6078431372551]]}","{type=[[0.0, 953.6078431372551]]}","{type=[[0.0, 953.6078431372551]]}",
000000000000000002e8,"{type=[[0.0, 858.3960784313725], [1.0, 91.95686274509806]]}","{type=[[0.0, 819.8274509803921], [1.0, 130.52549019607844]]}","{type=[[0.0, 911.7843137254902], [1.0, 38.568627450980394]]}","{type=[[0.0, 515.7098039215686], [1.0, 434.6431372549019]]}","{type=[[0.0, 588.0823529411765], [1.0, 362.270588235294]]}","{type=[[0.0, 626.650980392157], [1.0, 323.7019607843137]]}",521651061,"{type=[[0.0, 930.7686274509804], [1.0, 19.584313725490198]]}","{type=[[0.0, 930.7686274509804], [1.0, 19.584313725490198]]}","{type=[[0.0, 950.3529411764706]]}",
000000000000000002e9,"{type=[[0.0, 945.5137254901962], [1.0, 6.0]]}","{type=[[0.0, 935.5137254901962], [1.0, 16.0]]}","{type=[[0.0, 941.5137254901962], [1.0, 10.0]]}","{type=[[0.0, 477.92549019607844], [1.0, 473.5882352941176]]}","{type=[[0.0, 483.92549019607844], [1.0, 467.5882352941176]]}","{type=[[0.0, 493.92549019607844], [1.0, 457.5882352941177]]}",521657624,"{type=[[0.0, 951.5137254901962]]}","{type=[[0.0, 951.5137254901962]]}","{type=[[0.0, 951.5137254901962]]}",
000000000000000002ea,"{type=[[0.0, 952.0313725490195]]}","{type=[[0.0, 922.1843137254901], [1.0, 29.847058823529416]]}","{type=[[0.0, 922.1843137254901], [1.0, 29.847058823529416]]}","{type=[[0.0, 418.24705882352947], [1.0, 533.7843137254902]]}","{type=[[0.0, 418.24705882352947], [1.0, 533.7843137254902]]}","{type=[[0.0, 448.0941176470589], [1.0, 503.9372549019607]]}",521762616,"{type=[[0.0, 952.0313725490195]]}","{type=[[0.0, 952.0313725490195]]}","{type=[[0.0, 952.0313725490195]]}",
000000000000000002eb,"{type=[[0.0, 926.8862745098039], [1.0, 29.019607843137255]]}","{type=[[0.0, 926.8862745098039], [1.0, 29.019607843137255]]}","{type=[[0.0, 955.9058823529414]]}","{type=[[0.0, 463.4941176470589], [1.0, 492.4117647058823]]}","{type=[[0.0, 491.51372549019607], [1.0, 464.3921568627451]]}","{type=[[0.0, 491.51372549019607], [1.0, 464.3921568627451]]}",521834796,"{type=[[0.0, 954.905882352941], [1.0, 1.0]]}","{type=[[0.0, 954.905882352941], [1.0, 1.0]]}","{type=[[0.0, 955.9058823529414]]}",
000000000000000002ec,"{type=[[0.0, 959.7647058823532]]}","{type=[[0.0, 958.7647058823529], [1.0, 1.0]]}","{type=[[0.0, 958.7647058823529], [1.0, 1.0]]}","{type=[[0.0, 434.21176470588233], [1.0, 525.5529411764707]]}","{type=[[0.0, 434.21176470588233], [1.0, 525.5529411764707]]}","{type=[[0.0, 435.21176470588233], [1.0, 524.5529411764707]]}",521867620,"{type=[[0.0, 959.7647058823532]]}","{type=[[0.0, 959.7647058823532]]}","{type=[[0.0, 959.7647058823532]]}",
000000000000000002ed,"{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 489.9960784313726], [1.0, 468.3098039215687]]}","{type=[[0.0, 489.9960784313726], [1.0, 468.3098039215687]]}","{type=[[0.0, 489.9960784313726], [1.0, 468.3098039215687]]}",522300644,"{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 958.3058823529411]]}","{type=[[0.0, 958.3058823529411]]}",
000000000000000002ee,"{type=[[0.0, 955.5137254901958]]}","{type=[[0.0, 953.5137254901957], [1.0, 2.0]]}","{type=[[0.0, 953.5137254901957], [1.0, 2.0]]}","{type=[[0.0, 343.07843137254895], [1.0, 612.435294117647]]}","{type=[[0.0, 343.07843137254895], [1.0, 612.435294117647]]}","{type=[[0.0, 345.07843137254895], [1.0, 610.435294117647]]}",521992298,"{type=[[0.0, 955.5137254901958]]}","{type=[[0.0, 955.5137254901958]]}","{type=[[0.0, 955.5137254901958]]}",
000000000000000002ef,"{type=[[0.0, 959.4823529411767], [1.0, 0.2588235294117647]]}","{type=[[0.0, 952.4823529411767], [1.0, 7.258823529411765]]}","{type=[[0.0, 952.7411764705885], [1.0, 7.0]]}","{type=[[0.0, 324.37254901960785], [1.0, 635.3686274509804]]}","{type=[[0.0, 324.6313725490196], [1.0, 635.1098039215686]]}","{type=[[0.0, 331.6313725490196], [1.0, 628.1098039215686]]}",522261339,"{type=[[0.0, 959.7411764705885]]}","{type=[[0.0, 959.7411764705885]]}","{type=[[0.0, 959.7411764705885]]}",
000000000000000002f0,"{type=[[0.0, 940.55294117647], [1.0, 18.145098039215686]]}","{type=[[0.0, 940.55294117647], [1.0, 18.145098039215686]]}","{type=[[0.0, 958.6980392156855]]}","{type=[[0.0, 276.53333333333336], [1.0, 682.1647058823528]]}","{type=[[0.0, 294.6784313725491], [1.0, 664.0196078431371]]}","{type=[[0.0, 294.6784313725491], [1.0, 664.0196078431371]]}",522274464,"{type=[[0.0, 958.6980392156855]]}","{type=[[0.0, 958.6980392156855]]}","{type=[[0.0, 958.6980392156855]]}",
000000000000000002f1,"{type=[[0.0, 957.729411764706], [1.0, 6.694117647058823]]}","{type=[[0.0, 949.2117647058824], [1.0, 15.211764705882354]]}","{type=[[0.0, 955.9058823529411], [1.0, 8.517647058823531]]}","{type=[[0.0, 402.8627450980394], [1.0, 561.5607843137253]]}","{type=[[0.0, 409.5568627450983], [1.0, 554.8666666666664]]}","{type=[[0.0, 418.0745098039218], [1.0, 546.3490196078429]]}",522399105,"{type=[[0.0, 964.4235294117647]]}","{type=[[0.0, 964.4235294117647]]}","{type=[[0.0, 964.4235294117647]]}",
000000000000000002f2,"{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 960.5411764705882]]}","{type=[[0.0, 622.7803921568627], [1.0, 337.7607843137255]]}","{type=[[0.0, 617.7803921568627], [1.0, 342.76078431372554]]}","{type=[[0.0, 617.7803921568627], [1.0, 342.76078431372554]]}",522504062,"{type=[[0.0, 955.5411764705883], [1.0, 5.0]]}","{type=[[0.0, 955.5411764705883], [1.0, 5.0]]}","{type=[[0.0, 960.5411764705882]]}",
000000000000000002f3,"{type=[[0.0, 948.3333333333334], [1.0, 17.51372549019608]]}","{type=[[0.0, 948.3333333333334], [1.0, 17.51372549019608]]}","{type=[[0.0, 965.8470588235296]]}","{type=[[0.0, 780.4745098039217], [1.0, 185.37254901960785]]}","{type=[[0.0, 797.9882352941177], [1.0, 167.85882352941175]]}","{type=[[0.0, 797.9882352941177], [1.0, 167.85882352941175]]}",522517186,"{type=[[0.0, 965.8470588235296]]}","{type=[[0.0, 965.8470588235296]]}","{type=[[0.0, 965.8470588235296]]}",
000000000000000002f4,"{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}",522812433,"{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}","{type=[[0.0, 972.9058823529409]]}",
000000000000000002f5,"{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 734.2862745098038], [1.0, 232.4196078431373]]}","{type=[[0.0, 734.2862745098038], [1.0, 232.4196078431373]]}","{type=[[0.0, 734.2862745098038], [1.0, 232.4196078431373]]}",522707463,"{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 966.7058823529409]]}","{type=[[0.0, 966.7058823529409]]}",
000000000000000002f6,"{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 925.0392156862746], [1.0, 49.11764705882353]]}","{type=[[0.0, 925.0392156862746], [1.0, 49.11764705882353]]}","{type=[[0.0, 925.0392156862746], [1.0, 49.11764705882353]]}",522996154,"{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}","{type=[[0.0, 974.1568627450981]]}",
000000000000000002f7,"{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 965.9529411764704], [1.0, 12.905882352941177]]}","{type=[[0.0, 965.9529411764704], [1.0, 12.905882352941177]]}","{type=[[0.0, 965.9529411764704], [1.0, 12.905882352941177]]}",523350443,"{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}","{type=[[0.0, 978.8588235294114]]}",
000000000000000002f8,"{type=[[0.0, 968.1960784313728], [1.0, 7.0]]}","{type=[[0.0, 946.1960784313728], [1.0, 29.0]]}","{type=[[0.0, 953.1960784313728], [1.0, 22.0]]}","{type=[[0.0, 359.4431372549019], [1.0, 615.7529411764707]]}","{type=[[0.0, 366.44313725490196], [1.0, 608.7529411764707]]}","{type=[[0.0, 388.4431372549019], [1.0, 586.7529411764707]]}",523042066,"{type=[[0.0, 975.1960784313728]]}","{type=[[0.0, 975.1960784313728]]}","{type=[[0.0, 975.1960784313728]]}",
000000000000000002f9,"{type=[[0.0, 972.737254901961], [1.0, 4.4980392156862745]]}","{type=[[0.0, 972.737254901961], [1.0, 4.4980392156862745]]}","{type=[[0.0, 977.2352941176474]]}","{type=[[0.0, 858.5764705882357], [1.0, 118.65882352941176]]}","{type=[[0.0, 863.0745098039217], [1.0, 114.16078431372549]]}","{type=[[0.0, 863.0745098039217], [1.0, 114.16078431372549]]}",523048619,"{type=[[0.0, 977.2352941176474]]}","{type=[[0.0, 977.2352941176474]]}","{type=[[0.0, 977.2352941176474]]}",
000000000000000002fa,"{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 480.6705882352941], [1.0, 495.16078431372546]]}","{type=[[0.0, 480.6705882352941], [1.0, 495.16078431372546]]}","{type=[[0.0, 480.6705882352941], [1.0, 495.16078431372546]]}",522969888,"{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 975.8313725490196]]}","{type=[[0.0, 975.8313725490196]]}",
000000000000000002fb,"{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 452.15686274509807], [1.0, 516.4666666666667]]}","{type=[[0.0, 452.15686274509807], [1.0, 516.4666666666667]]}","{type=[[0.0, 452.15686274509807], [1.0, 516.4666666666667]]}",522563087,"{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}","{type=[[0.0, 968.6235294117645]]}",
000000000000000002fc,"{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 964.2666666666665], [1.0, 2.0]]}","{type=[[0.0, 964.2666666666665], [1.0, 2.0]]}","{type=[[0.0, 964.2666666666665], [1.0, 2.0]]}",522654942,"{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}","{type=[[0.0, 966.2666666666665]]}",
000000000000000002fd,"{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 962.5411764705882], [1.0, 2.0]]}","{type=[[0.0, 962.5411764705882], [1.0, 2.0]]}","{type=[[0.0, 962.5411764705882], [1.0, 2.0]]}",522372808,"{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 964.5411764705882]]}","{type=[[0.0, 964.5411764705882]]}",
000000000000000002fe,"{type=[[0.0, 969.8901960784315], [1.0, 2.0]]}","{type=[[0.0, 966.7725490196078], [1.0, 5.117647058823529]]}","{type=[[0.0, 968.7725490196078], [1.0, 3.1176470588235294]]}","{type=[[0.0, 292.9490196078431], [1.0, 678.9411764705883]]}","{type=[[0.0, 293.9490196078431], [1.0, 677.9411764705883]]}","{type=[[0.0, 297.06666666666666], [1.0, 674.8235294117649]]}",522681167,"{type=[[0.0, 970.8901960784315], [1.0, 1.0]]}","{type=[[0.0, 970.8901960784315], [1.0, 1.0]]}","{type=[[0.0, 971.8901960784314]]}",
