system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
0000000000000000027a,"{type=[[0.0, 892.3372549019607]]}","{type=[[0.0, 852.3411764705882], [1.0, 39.99607843137255]]}","{type=[[0.0, 852.3411764705882], [1.0, 39.99607843137255]]}","{type=[[0.0, 197.33725490196082], [1.0, 695.0000000000001]]}","{type=[[0.0, 197.33725490196082], [1.0, 695.0000000000001]]}","{type=[[0.0, 235.33333333333337], [1.0, 657.0039215686276]]}",517977039,"{type=[[0.0, 892.3372549019607]]}","{type=[[0.0, 890.3372549019606], [1.0, 2.0]]}","{type=[[0.0, 890.3372549019606], [1.0, 2.0]]}",
0000000000000000027b,"{type=[[0.0, 893.2470588235292]]}","{type=[[0.0, 893.0392156862742], [1.0, 0.20784313725490194]]}","{type=[[0.0, 893.0392156862742], [1.0, 0.20784313725490194]]}","{type=[[0.0, 558.6980392156863], [1.0, 334.5490196078431]]}","{type=[[0.0, 558.6980392156863], [1.0, 334.5490196078431]]}","{type=[[0.0, 558.9058823529413], [1.0, 334.3411764705882]]}",518016405,"{type=[[0.0, 893.2470588235292]]}","{type=[[0.0, 893.2470588235292]]}","{type=[[0.0, 893.2470588235292]]}",
0000000000000000027c,"{type=[[0.0, 894.4823529411758]]}","{type=[[0.0, 894.4823529411758]]}","{type=[[0.0, 894.4823529411758]]}","{type=[[0.0, 464.55686274509833], [1.0, 429.92549019607844]]}","{type=[[0.0, 464.55686274509833], [1.0, 429.92549019607844]]}","{type=[[0.0, 464.55686274509833], [1.0, 429.92549019607844]]}",517990144,"{type=[[0.0, 894.4823529411758]]}","{type=[[0.0, 894.4823529411758]]}","{type=[[0.0, 894.4823529411758]]}",
0000000000000000027d,"{type=[[0.0, 893.2627450980392]]}","{type=[[0.0, 893.2627450980392]]}","{type=[[0.0, 893.2627450980392]]}","{type=[[0.0, 754.2470588235294], [1.0, 139.0156862745098]]}","{type=[[0.0, 754.2470588235294], [1.0, 139.0156862745098]]}","{type=[[0.0, 754.2470588235294], [1.0, 139.0156862745098]]}",517931094,"{type=[[0.0, 893.2627450980392]]}","{type=[[0.0, 893.2627450980392]]}","{type=[[0.0, 893.2627450980392]]}",
0000000000000000027e,"{type=[[0.0, 895.9490196078432], [1.0, 0.06274509803921569]]}","{type=[[0.0, 761.145098039216], [1.0, 134.86666666666667]]}","{type=[[0.0, 761.2078431372552], [1.0, 134.80392156862746]]}","{type=[[0.0, 49.31372549019608], [1.0, 846.6980392156864]]}","{type=[[0.0, 49.37647058823529], [1.0, 846.6352941176473]]}","{type=[[0.0, 184.18039215686275], [1.0, 711.8313725490198]]}",518469110,"{type=[[0.0, 896.0117647058826]]}","{type=[[0.0, 896.0117647058826]]}","{type=[[0.0, 896.0117647058826]]}",
00000000000000000280,"{type=[[0.0, 910.8117647058825], [1.0, 1.0]]}","{type=[[0.0, 910.8117647058825], [1.0, 1.0]]}","{type=[[0.0, 911.8117647058825]]}","{type=[[0.0, 688.6784313725491], [1.0, 223.13333333333327]]}","{type=[[0.0, 689.6784313725491], [1.0, 222.13333333333327]]}","{type=[[0.0, 689.6784313725491], [1.0, 222.13333333333327]]}",519157894,"{type=[[0.0, 911.8117647058825]]}","{type=[[0.0, 911.8117647058825]]}","{type=[[0.0, 911.8117647058825]]}",
00000000000000000281,"{type=[[0.0, 911.6588235294115]]}","{type=[[0.0, 833.6196078431369], [1.0, 78.0392156862745]]}","{type=[[0.0, 833.6196078431369], [1.0, 78.0392156862745]]}","{type=[[0.0, 419.1725490196081], [1.0, 492.486274509804]]}","{type=[[0.0, 419.1725490196081], [1.0, 492.486274509804]]}","{type=[[0.0, 497.2117647058825], [1.0, 414.4470588235294]]}",519361280,"{type=[[0.0, 911.6588235294115]]}","{type=[[0.0, 911.6588235294115]]}","{type=[[0.0, 911.6588235294115]]}",
00000000000000000282,"{type=[[0.0, 917.5960784313727]]}","{type=[[0.0, 857.0784313725491], [1.0, 60.51764705882353]]}","{type=[[0.0, 857.0784313725491], [1.0, 60.51764705882353]]}","{type=[[0.0, 553.6000000000001], [1.0, 363.9960784313724]]}","{type=[[0.0, 553.6000000000001], [1.0, 363.9960784313724]]}","{type=[[0.0, 614.1176470588236], [1.0, 303.4784313725489]]}",519302225,"{type=[[0.0, 917.5960784313727]]}","{type=[[0.0, 917.5960784313727]]}","{type=[[0.0, 917.5960784313727]]}",
00000000000000000283,"{type=[[0.0, 915.2549019607842]]}","{type=[[0.0, 873.5999999999998], [1.0, 41.654901960784315]]}","{type=[[0.0, 873.5999999999998], [1.0, 41.654901960784315]]}","{type=[[0.0, 253.80392156862746], [1.0, 661.4509803921569]]}","{type=[[0.0, 253.80392156862746], [1.0, 661.4509803921569]]}","{type=[[0.0, 295.4588235294118], [1.0, 619.7960784313725]]}",519315337,"{type=[[0.0, 915.2549019607842]]}","{type=[[0.0, 915.2549019607842]]}","{type=[[0.0, 915.2549019607842]]}",
00000000000000000284,"{type=[[0.0, 910.992156862745]]}","{type=[[0.0, 910.992156862745]]}","{type=[[0.0, 910.992156862745]]}","{type=[[0.0, 652.6470588235295], [1.0, 258.3450980392157]]}","{type=[[0.0, 652.6470588235295], [1.0, 258.3450980392157]]}","{type=[[0.0, 652.6470588235295], [1.0, 258.3450980392157]]}",519131622,"{type=[[0.0, 910.992156862745]]}","{type=[[0.0, 910.992156862745]]}","{type=[[0.0, 910.992156862745]]}",
00000000000000000285,"{type=[[0.0, 897.3176470588237], [1.0, 11.0]]}","{type=[[0.0, 894.9490196078433], [1.0, 13.368627450980393]]}","{type=[[0.0, 905.9490196078433], [1.0, 2.368627450980392]]}","{type=[[0.0, 502.6745098039215], [1.0, 405.64313725490194]]}","{type=[[0.0, 513.6745098039215], [1.0, 394.643137254902]]}","{type=[[0.0, 516.043137254902], [1.0, 392.2745098039216]]}",519059450,"{type=[[0.0, 908.3176470588237]]}","{type=[[0.0, 908.3176470588237]]}","{type=[[0.0, 908.3176470588237]]}",
00000000000000000286,"{type=[[0.0, 917.372549019608]]}","{type=[[0.0, 910.8745098039216], [1.0, 6.4980392156862745]]}","{type=[[0.0, 910.8745098039216], [1.0, 6.4980392156862745]]}","{type=[[0.0, 466.69803921568626], [1.0, 450.6745098039215]]}","{type=[[0.0, 466.69803921568626], [1.0, 450.6745098039215]]}","{type=[[0.0, 473.19607843137254], [1.0, 444.17647058823525]]}",519531849,"{type=[[0.0, 917.372549019608]]}","{type=[[0.0, 917.372549019608]]}","{type=[[0.0, 917.372549019608]]}",
00000000000000000287,"{type=[[0.0, 916.9411764705881]]}","{type=[[0.0, 913.0274509803919], [1.0, 3.9137254901960783]]}","{type=[[0.0, 913.0274509803919], [1.0, 3.9137254901960783]]}","{type=[[0.0, 454.964705882353], [1.0, 461.9764705882354]]}","{type=[[0.0, 454.964705882353], [1.0, 461.9764705882354]]}","{type=[[0.0, 458.8784313725491], [1.0, 458.0627450980393]]}",519689292,"{type=[[0.0, 916.9411764705881]]}","{type=[[0.0, 916.9411764705881]]}","{type=[[0.0, 916.9411764705881]]}",
00000000000000000288,"{type=[[0.0, 924.0196078431371]]}","{type=[[0.0, 918.0196078431372], [1.0, 6.0]]}","{type=[[0.0, 918.0196078431372], [1.0, 6.0]]}","{type=[[0.0, 484.9882352941176], [1.0, 439.0313725490196]]}","{type=[[0.0, 484.9882352941176], [1.0, 439.0313725490196]]}","{type=[[0.0, 490.98823529411754], [1.0, 433.0313725490196]]}",519708978,"{type=[[0.0, 924.0196078431371]]}","{type=[[0.0, 924.0196078431371]]}","{type=[[0.0, 924.0196078431371]]}",
00000000000000000289,"{type=[[0.0, 924.0117647058826]]}","{type=[[0.0, 924.0117647058826]]}","{type=[[0.0, 924.0117647058826]]}","{type=[[0.0, 923.0117647058827], [1.0, 1.0]]}","{type=[[0.0, 923.0117647058827], [1.0, 1.0]]}","{type=[[0.0, 923.0117647058827], [1.0, 1.0]]}",519754905,"{type=[[0.0, 924.0117647058826]]}","{type=[[0.0, 924.0117647058826]]}","{type=[[0.0, 924.0117647058826]]}",
0000000000000000028a,"{type=[[0.0, 924.3058823529407], [1.0, 0.8745098039215686]]}","{type=[[0.0, 924.3058823529407], [1.0, 0.8745098039215686]]}","{type=[[0.0, 925.1803921568622]]}","{type=[[0.0, 570.4862745098037], [1.0, 354.6941176470588]]}","{type=[[0.0, 571.3607843137254], [1.0, 353.81960784313725]]}","{type=[[0.0, 571.3607843137254], [1.0, 353.81960784313725]]}",519813966,"{type=[[0.0, 925.1803921568622]]}","{type=[[0.0, 925.1803921568622]]}","{type=[[0.0, 925.1803921568622]]}",
0000000000000000028c,"{type=[[0.0, 855.7372549019607], [1.0, 59.0]]}","{type=[[0.0, 781.1882352941175], [1.0, 133.54901960784315]]}","{type=[[0.0, 840.1882352941175], [1.0, 74.54901960784314]]}","{type=[[0.0, 377.30588235294124], [1.0, 537.4313725490197]]}","{type=[[0.0, 436.3058823529412], [1.0, 478.4313725490196]]}","{type=[[0.0, 510.8549019607844], [1.0, 403.88235294117646]]}",519564682,"{type=[[0.0, 914.7372549019607]]}","{type=[[0.0, 914.7372549019607]]}","{type=[[0.0, 914.7372549019607]]}",
0000000000000000028d,"{type=[[0.0, 922.9686274509806]]}","{type=[[0.0, 922.9686274509806]]}","{type=[[0.0, 922.9686274509806]]}","{type=[[0.0, 594.7764705882353], [1.0, 328.19215686274504]]}","{type=[[0.0, 594.7764705882353], [1.0, 328.19215686274504]]}","{type=[[0.0, 594.7764705882353], [1.0, 328.19215686274504]]}",519741835,"{type=[[0.0, 922.9686274509806]]}","{type=[[0.0, 922.9686274509806]]}","{type=[[0.0, 922.9686274509806]]}",
0000000000000000028e,"{type=[[0.0, 838.3137254901961], [1.0, 84.61960784313726]]}","{type=[[0.0, 778.4000000000001], [1.0, 144.53333333333333]]}","{type=[[0.0, 863.0196078431374], [1.0, 59.913725490196086]]}","{type=[[0.0, 315.86274509803917], [1.0, 607.0705882352939]]}","{type=[[0.0, 400.48235294117643], [1.0, 522.4509803921568]]}","{type=[[0.0, 460.3960784313726], [1.0, 462.5372549019607]]}",519951783,"{type=[[0.0, 922.9333333333332]]}","{type=[[0.0, 922.9333333333332]]}","{type=[[0.0, 922.9333333333332]]}",
0000000000000000028f,"{type=[[0.0, 918.1372549019605], [1.0, 2.0]]}","{type=[[0.0, 905.4862745098036], [1.0, 14.650980392156862]]}","{type=[[0.0, 907.4862745098037], [1.0, 12.650980392156862]]}","{type=[[0.0, 420.0313725490194], [1.0, 500.1058823529412]]}","{type=[[0.0, 422.0313725490194], [1.0, 498.1058823529412]]}","{type=[[0.0, 434.68235294117625], [1.0, 485.45490196078435]]}",519558127,"{type=[[0.0, 920.1372549019604]]}","{type=[[0.0, 920.1372549019604]]}","{type=[[0.0, 920.1372549019604]]}",
00000000000000000290,"{type=[[0.0, 907.5019607843136], [1.0, 2.772549019607843]]}","{type=[[0.0, 886.5019607843136], [1.0, 23.772549019607844]]}","{type=[[0.0, 889.2745098039214], [1.0, 21.0]]}","{type=[[0.0, 267.10588235294114], [1.0, 643.1686274509805]]}","{type=[[0.0, 269.878431372549], [1.0, 640.3960784313726]]}","{type=[[0.0, 290.878431372549], [1.0, 619.3960784313726]]}",519111984,"{type=[[0.0, 910.2745098039214]]}","{type=[[0.0, 910.2745098039214]]}","{type=[[0.0, 910.2745098039214]]}",
00000000000000000291,"{type=[[0.0, 871.0784313725491], [1.0, 40.37647058823529]]}","{type=[[0.0, 743.121568627451], [1.0, 168.33333333333334]]}","{type=[[0.0, 783.4980392156862], [1.0, 127.95686274509804]]}","{type=[[0.0, 164.0705882352941], [1.0, 747.3843137254901]]}","{type=[[0.0, 204.4470588235294], [1.0, 707.0078431372548]]}","{type=[[0.0, 332.4039215686275], [1.0, 579.0509803921568]]}",519171037,"{type=[[0.0, 911.4549019607844]]}","{type=[[0.0, 911.4549019607844]]}","{type=[[0.0, 911.4549019607844]]}",
00000000000000000292,"{type=[[0.0, 912.5882352941178]]}","{type=[[0.0, 902.5882352941178], [1.0, 10.0]]}","{type=[[0.0, 902.5882352941178], [1.0, 10.0]]}","{type=[[0.0, 89.37254901960785], [1.0, 823.2156862745097]]}","{type=[[0.0, 89.37254901960785], [1.0, 823.2156862745097]]}","{type=[[0.0, 99.37254901960783], [1.0, 813.2156862745098]]}",519571286,"{type=[[0.0, 912.5882352941178]]}","{type=[[0.0, 912.5882352941178]]}","{type=[[0.0, 912.5882352941178]]}",
00000000000000000293,"{type=[[0.0, 919.0627450980393]]}","{type=[[0.0, 911.0627450980392], [1.0, 8.0]]}","{type=[[0.0, 911.0627450980392], [1.0, 8.0]]}","{type=[[0.0, 384.3019607843138], [1.0, 534.7607843137254]]}","{type=[[0.0, 384.3019607843138], [1.0, 534.7607843137254]]}","{type=[[0.0, 392.3019607843138], [1.0, 526.7607843137254]]}",519531920,"{type=[[0.0, 919.0627450980393]]}","{type=[[0.0, 919.0627450980393]]}","{type=[[0.0, 919.0627450980393]]}",
00000000000000000294,"{type=[[0.0, 919.2784313725487]]}","{type=[[0.0, 919.2784313725487]]}","{type=[[0.0, 919.2784313725487]]}","{type=[[0.0, 643.6509803921567], [1.0, 275.62745098039215]]}","{type=[[0.0, 643.6509803921567], [1.0, 275.62745098039215]]}","{type=[[0.0, 643.6509803921567], [1.0, 275.62745098039215]]}",519650035,"{type=[[0.0, 919.2784313725487]]}","{type=[[0.0, 919.2784313725487]]}","{type=[[0.0, 919.2784313725487]]}",
00000000000000000298,"{type=[[0.0, 886.521568627451], [1.0, 36.5921568627451]]}","{type=[[0.0, 886.521568627451], [1.0, 36.5921568627451]]}","{type=[[0.0, 923.113725490196]]}","{type=[[0.0, 383.1137254901962], [1.0, 540.0]]}","{type=[[0.0, 419.7058823529413], [1.0, 503.4078431372551]]}","{type=[[0.0, 419.7058823529413], [1.0, 503.4078431372551]]}",519925615,"{type=[[0.0, 923.113725490196]]}","{type=[[0.0, 923.113725490196]]}","{type=[[0.0, 923.113725490196]]}",
00000000000000000107,"{type=[[0.0, 896.9647058823531], [1.0, 3.0]]}","{type=[[0.0, 895.4980392156862], [1.0, 4.466666666666667]]}","{type=[[0.0, 898.4980392156863], [1.0, 1.4666666666666668]]}","{type=[[0.0, 440.592156862745], [1.0, 459.3725490196078]]}","{type=[[0.0, 443.592156862745], [1.0, 456.3725490196078]]}","{type=[[0.0, 445.05882352941165], [1.0, 454.9058823529411]]}",518902296,"{type=[[0.0, 899.9647058823529]]}","{type=[[0.0, 899.9647058823529]]}","{type=[[0.0, 899.9647058823529]]}",
00000000000000000108,"{type=[[0.0, 884.6313725490197], [1.0, 23.615686274509805]]}","{type=[[0.0, 882.0470588235295], [1.0, 26.200000000000003]]}","{type=[[0.0, 905.6627450980394], [1.0, 2.5843137254901962]]}","{type=[[0.0, 272.83921568627443], [1.0, 635.4078431372548]]}","{type=[[0.0, 296.4549019607843], [1.0, 611.792156862745]]}","{type=[[0.0, 299.03921568627453], [1.0, 609.2078431372547]]}",519368135,"{type=[[0.0, 908.2470588235296]]}","{type=[[0.0, 908.2470588235296]]}","{type=[[0.0, 908.2470588235296]]}",
00000000000000000109,"{type=[[0.0, 913.0235294117651]]}","{type=[[0.0, 913.0235294117651]]}","{type=[[0.0, 913.0235294117651]]}","{type=[[0.0, 753.2078431372552], [1.0, 159.8156862745098]]}","{type=[[0.0, 753.2078431372552], [1.0, 159.8156862745098]]}","{type=[[0.0, 753.2078431372552], [1.0, 159.8156862745098]]}",519663365,"{type=[[0.0, 913.0235294117651]]}","{type=[[0.0, 913.0235294117651]]}","{type=[[0.0, 913.0235294117651]]}",
0000000000000000010a,"{type=[[0.0, 908.2588235294114]]}","{type=[[0.0, 908.2588235294114]]}","{type=[[0.0, 908.2588235294114]]}","{type=[[0.0, 382.8666666666667], [1.0, 525.3921568627451]]}","{type=[[0.0, 382.8666666666667], [1.0, 525.3921568627451]]}","{type=[[0.0, 382.8666666666667], [1.0, 525.3921568627451]]}",519374675,"{type=[[0.0, 908.2588235294114]]}","{type=[[0.0, 908.2588235294114]]}","{type=[[0.0, 908.2588235294114]]}",
0000000000000000010b,"{type=[[0.0, 908.6745098039212]]}","{type=[[0.0, 908.6745098039212]]}","{type=[[0.0, 908.6745098039212]]}","{type=[[0.0, 44.627450980392155], [1.0, 864.047058823529]]}","{type=[[0.0, 44.627450980392155], [1.0, 864.047058823529]]}","{type=[[0.0, 44.627450980392155], [1.0, 864.047058823529]]}",519440259,"{type=[[0.0, 908.6745098039212]]}","{type=[[0.0, 908.6745098039212]]}","{type=[[0.0, 908.6745098039212]]}",
0000000000000000010c,"{type=[[0.0, 905.3960784313725]]}","{type=[[0.0, 900.3960784313725], [1.0, 5.0]]}","{type=[[0.0, 900.3960784313725], [1.0, 5.0]]}","{type=[[0.0, 22.796078431372546], [1.0, 882.5999999999999]]}","{type=[[0.0, 22.796078431372546], [1.0, 882.5999999999999]]}","{type=[[0.0, 27.796078431372546], [1.0, 877.6]]}",519204063,"{type=[[0.0, 905.3960784313725]]}","{type=[[0.0, 905.3960784313725]]}","{type=[[0.0, 905.3960784313725]]}",
0000000000000000010d,"{type=[[0.0, 906.6196078431371]]}","{type=[[0.0, 906.6196078431371]]}","{type=[[0.0, 906.6196078431371]]}","{type=[[0.0, 558.6470588235294], [1.0, 347.9725490196081]]}","{type=[[0.0, 558.6470588235294], [1.0, 347.9725490196081]]}","{type=[[0.0, 558.6470588235294], [1.0, 347.9725490196081]]}",519223750,"{type=[[0.0, 906.6196078431371]]}","{type=[[0.0, 906.6196078431371]]}","{type=[[0.0, 906.6196078431371]]}",
000000000000000001c1,"{type=[[0.0, 900.2980392156867], [1.0, 23.372549019607845]]}","{type=[[0.0, 900.2980392156867], [1.0, 23.372549019607845]]}","{type=[[0.0, 923.6705882352945]]}","{type=[[0.0, 198.7176470588235], [1.0, 724.9529411764706]]}","{type=[[0.0, 222.09019607843138], [1.0, 701.5803921568629]]}","{type=[[0.0, 222.09019607843138], [1.0, 701.5803921568629]]}",520188281,"{type=[[0.0, 923.6705882352945]]}","{type=[[0.0, 923.6705882352945]]}","{type=[[0.0, 923.6705882352945]]}",
000000000000000001c2,"{type=[[0.0, 847.5647058823529]]}","{type=[[0.0, 847.5647058823529]]}","{type=[[0.0, 924.4392156862743]]}","{type=[[0.0, 337.4039215686276], [1.0, 510.16078431372557]]}","{type=[[0.0, 347.7843137254903], [1.0, 576.6549019607845]]}","{type=[[0.0, 347.7843137254903], [1.0, 576.6549019607845]]}",520450745,"{type=[[0.0, 847.5647058823529]]}","{type=[[0.0, 847.5647058823529]]}","{type=[[0.0, 924.4392156862743]]}",
000000000000000001c4,"{type=[[0.0, 920.3490196078432]]}","{type=[[0.0, 920.3490196078432]]}","{type=[[0.0, 920.3490196078432]]}","{type=[[0.0, 813.4039215686272], [1.0, 106.94509803921568]]}","{type=[[0.0, 813.4039215686272], [1.0, 106.94509803921568]]}","{type=[[0.0, 813.4039215686272], [1.0, 106.94509803921568]]}",520194890,"{type=[[0.0, 920.3490196078432]]}","{type=[[0.0, 920.3490196078432]]}","{type=[[0.0, 920.3490196078432]]}",
000000000000000001c5,"{type=[[0.0, 894.396078431373], [1.0, 3.9450980392156865]]}","{type=[[0.0, 835.701960784314], [1.0, 62.639215686274504]]}","{type=[[0.0, 855.701960784314], [1.0, 60.639215686274504]]}","{type=[[0.0, 270.29803921568623], [1.0, 628.0431372549019]]}","{type=[[0.0, 274.24313725490197], [1.0, 642.0980392156862]]}","{type=[[0.0, 332.9372549019608], [1.0, 583.4039215686273]]}",520116174,"{type=[[0.0, 898.3411764705887]]}","{type=[[0.0, 898.3411764705887]]}","{type=[[0.0, 914.3960784313725], [1.0, 1.9450980392156862]]}",
000000000000000001c6,"{type=[[0.0, 906.2588235294121]]}","{type=[[0.0, 906.2588235294121]]}","{type=[[0.0, 918.4274509803925]]}","{type=[[0.0, 64.55686274509804], [1.0, 841.7019607843139]]}","{type=[[0.0, 64.55686274509804], [1.0, 853.8705882352942]]}","{type=[[0.0, 64.55686274509804], [1.0, 853.8705882352942]]}",520030877,"{type=[[0.0, 906.2588235294121]]}","{type=[[0.0, 906.2588235294121]]}","{type=[[0.0, 918.4274509803925]]}",
000000000000000001c7,"{type=[[0.0, 156.4235294117647]]}","{type=[[0.0, 156.4235294117647]]}","{type=[[0.0, 913.8941176470589]]}","{type=[[0.0, 2.8745098039215686], [1.0, 153.54901960784312]]}","{type=[[0.0, 56.73333333333333], [1.0, 857.1607843137255]]}","{type=[[0.0, 56.73333333333333], [1.0, 857.1607843137255]]}",519939021,"{type=[[0.0, 156.4235294117647]]}","{type=[[0.0, 156.4235294117647]]}","{type=[[0.0, 913.8941176470589]]}",
000000000000000001c8,"{type=[[0.0, 881.0196078431376], [1.0, 32.0]]}","{type=[[0.0, 727.7372549019609], [1.0, 185.28235294117647]]}","{type=[[0.0, 759.7372549019609], [1.0, 153.28235294117647]]}","{type=[[0.0, 39.61960784313726], [1.0, 873.4000000000003]]}","{type=[[0.0, 71.61960784313726], [1.0, 841.4000000000003]]}","{type=[[0.0, 224.9019607843137], [1.0, 688.1176470588238]]}",519879966,"{type=[[0.0, 913.0196078431376]]}","{type=[[0.0, 913.0196078431376]]}","{type=[[0.0, 913.0196078431376]]}",
000000000000000001c9,"{type=[[0.0, 916.4745098039214]]}","{type=[[0.0, 909.4745098039213], [1.0, 7.0]]}","{type=[[0.0, 909.4745098039213], [1.0, 7.0]]}","{type=[[0.0, 169.15686274509804], [1.0, 747.3176470588232]]}","{type=[[0.0, 169.15686274509804], [1.0, 747.3176470588232]]}","{type=[[0.0, 176.15686274509804], [1.0, 740.3176470588232]]}",519873381,"{type=[[0.0, 916.4745098039214]]}","{type=[[0.0, 916.4745098039214]]}","{type=[[0.0, 916.4745098039214]]}",
000000000000000001ca,"{type=[[0.0, 911.5568627450982]]}","{type=[[0.0, 891.1882352941178], [1.0, 20.36862745098039]]}","{type=[[0.0, 891.1882352941178], [1.0, 20.36862745098039]]}","{type=[[0.0, 602.6078431372549], [1.0, 308.9490196078432]]}","{type=[[0.0, 602.6078431372549], [1.0, 308.9490196078432]]}","{type=[[0.0, 622.9764705882353], [1.0, 288.58039215686273]]}",519755269,"{type=[[0.0, 911.5568627450982]]}","{type=[[0.0, 911.5568627450982]]}","{type=[[0.0, 911.5568627450982]]}",
000000000000000001cb,"{type=[[0.0, 912.1411764705886], [1.0, 2.0]]}","{type=[[0.0, 912.1411764705886], [1.0, 2.0]]}","{type=[[0.0, 914.141176470589]]}","{type=[[0.0, 200.2313725490196], [1.0, 713.9098039215689]]}","{type=[[0.0, 202.2313725490196], [1.0, 711.9098039215689]]}","{type=[[0.0, 202.2313725490196], [1.0, 711.9098039215689]]}",519669953,"{type=[[0.0, 914.141176470589]]}","{type=[[0.0, 914.141176470589]]}","{type=[[0.0, 914.141176470589]]}",
000000000000000001cc,"{type=[[0.0, 911.901960784314]]}","{type=[[0.0, 894.901960784314], [1.0, 17.0]]}","{type=[[0.0, 894.901960784314], [1.0, 17.0]]}","{type=[[0.0, 404.9960784313725], [1.0, 506.9058823529413]]}","{type=[[0.0, 404.9960784313725], [1.0, 506.9058823529413]]}","{type=[[0.0, 421.99607843137255], [1.0, 489.9058823529413]]}",519558426,"{type=[[0.0, 911.901960784314]]}","{type=[[0.0, 911.901960784314]]}","{type=[[0.0, 911.901960784314]]}",
000000000000000001cd,"{type=[[0.0, 902.2666666666668], [1.0, 8.0]]}","{type=[[0.0, 895.2666666666668], [1.0, 15.0]]}","{type=[[0.0, 903.2666666666668], [1.0, 7.0]]}","{type=[[0.0, 52.84313725490197], [1.0, 857.4235294117648]]}","{type=[[0.0, 60.84313725490197], [1.0, 849.4235294117648]]}","{type=[[0.0, 67.84313725490198], [1.0, 842.4235294117648]]}",519729040,"{type=[[0.0, 910.2666666666668]]}","{type=[[0.0, 910.2666666666668]]}","{type=[[0.0, 910.2666666666668]]}",
000000000000000001ce,"{type=[[0.0, 905.3215686274506]]}","{type=[[0.0, 905.3215686274506]]}","{type=[[0.0, 905.3215686274506]]}","{type=[[0.0, 805.6470588235289], [1.0, 99.67450980392158]]}","{type=[[0.0, 805.6470588235289], [1.0, 99.67450980392158]]}","{type=[[0.0, 805.6470588235289], [1.0, 99.67450980392158]]}",519191013,"{type=[[0.0, 905.3215686274506]]}","{type=[[0.0, 905.3215686274506]]}","{type=[[0.0, 905.3215686274506]]}",
000000000000000001cf,"{type=[[0.0, 899.8901960784318]]}","{type=[[0.0, 890.8901960784318], [1.0, 9.0]]}","{type=[[0.0, 890.8901960784318], [1.0, 9.0]]}","{type=[[0.0, 259.7568627450981], [1.0, 640.1333333333334]]}","{type=[[0.0, 259.7568627450981], [1.0, 640.1333333333334]]}","{type=[[0.0, 268.7568627450981], [1.0, 631.1333333333334]]}",519046694,"{type=[[0.0, 899.8901960784318]]}","{type=[[0.0, 899.8901960784318]]}","{type=[[0.0, 899.8901960784318]]}",
000000000000000001d0,"{type=[[0.0, 898.1568627450981], [1.0, 1.7411764705882353]]}","{type=[[0.0, 896.156862745098], [1.0, 3.7411764705882353]]}","{type=[[0.0, 897.8980392156864], [1.0, 2.0]]}","{type=[[0.0, 144.94117647058823], [1.0, 754.9568627450981]]}","{type=[[0.0, 146.68235294117648], [1.0, 753.2156862745098]]}","{type=[[0.0, 148.68235294117648], [1.0, 751.2156862745098]]}",519118868,"{type=[[0.0, 899.8980392156864]]}","{type=[[0.0, 899.8980392156864]]}","{type=[[0.0, 899.8980392156864]]}",
000000000000000001d1,"{type=[[0.0, 898.313725490196], [1.0, 6.011764705882353]]}","{type=[[0.0, 887.3882352941176], [1.0, 16.937254901960785]]}","{type=[[0.0, 893.4000000000001], [1.0, 10.925490196078432]]}","{type=[[0.0, 25.76862745098039], [1.0, 878.5568627450982]]}","{type=[[0.0, 31.780392156862742], [1.0, 872.5450980392158]]}","{type=[[0.0, 42.705882352941174], [1.0, 861.6196078431373]]}",519204165,"{type=[[0.0, 904.3254901960785]]}","{type=[[0.0, 904.3254901960785]]}","{type=[[0.0, 904.3254901960785]]}",
000000000000000001d2,"{type=[[0.0, 900.023529411765]]}","{type=[[0.0, 898.0235294117647], [1.0, 2.0]]}","{type=[[0.0, 900.0235294117647], [1.0, 2.0]]}","{type=[[0.0, 434.35686274509794], [1.0, 465.6666666666666]]}","{type=[[0.0, 434.35686274509794], [1.0, 467.6666666666666]]}","{type=[[0.0, 436.35686274509794], [1.0, 465.6666666666666]]}",519007339,"{type=[[0.0, 900.023529411765]]}","{type=[[0.0, 900.023529411765]]}","{type=[[0.0, 902.023529411765]]}",
000000000000000001d3,"{type=[[0.0, 905.2235294117647]]}","{type=[[0.0, 905.2235294117647]]}","{type=[[0.0, 905.2235294117647]]}","{type=[[0.0, 100.09019607843138], [1.0, 805.1333333333333]]}","{type=[[0.0, 100.09019607843138], [1.0, 805.1333333333333]]}","{type=[[0.0, 100.09019607843138], [1.0, 805.1333333333333]]}",519597833,"{type=[[0.0, 905.2235294117647]]}","{type=[[0.0, 905.2235294117647]]}","{type=[[0.0, 905.2235294117647]]}",
